0,2.8040502
0,4.068631
0,5.075168
0,6.836854
0,7.8423567
0,8.093679
0,9.600585
0,9.851352
0,10.354183
0,14.12635
1,15.853445
0,16.86572
0,17.36841
0,17.871433
0,19.13173
0,19.382677
0,21.407219
0,23.422413
0,24.42725
0,24.679743
0,24.93234
0,26.694761
0,27.45158
0,27.958508
0,28.465424
0,31.494808
0,31.997284
0,32.249557
0,33.00404
0,33.25623
0,40.668762
0,41.172577
0,41.676964
0,41.92763
0,42.179443
1,42.4271
0,43.446644
0,44.95637
0,46.479637
0,47.48761
0,47.740105
0,48.230568
1,48.231316
0,49.7415
1,50.30186
0,50.7533
0,51.263214
0,52.52038
0,53.77874
0,54.785065
0,55.037285
0,55.5399
0,56.043587
0,58.361145
0,59.618217
0,59.869774
1,61.14505
0,62.39049
1,64.495735
0,64.90536
0,65.1584
0,65.66421
0,65.91438
1,66.08164
0,66.41843
0,66.669685
0,67.17334
0,68.05277
1,68.05359
0,68.8115
1,68.91031
0,69.31865
0,69.57223
0,70.07718
1,70.07794
0,70.57865
1,71.561966
0,71.83638
0,72.08858
0,73.599556
1,73.77807
0,74.354416
0,74.85574
1,81.410934
0,81.49246
0,83.25809
0,84.27263
0,85.79228
0,86.04478
0,87.055145
0,87.558044
0,88.062195
1,88.581795
0,89.8258
0,91.13294
0,92.14036
0,92.39186
0,92.64301
0,93.69377
1,93.69457
0,94.19653
0,94.950264
0,95.95766
1,96.14163
1,97.9449
1,99.47953
0,99.73567
0,100.23919
0,100.49278
0,100.74596
0,102.00276
0,103.008484
0,103.51324
0,104.01547
0,104.51792
0,104.77003
0,105.27337
0,105.52462
0,105.77657
0,106.279884
0,107.03503
0,107.28653
0,109.300186
0,113.5759
1,113.67959
0,114.076965
0,115.58457
0,115.83577
0,116.08669
0,117.47258
1,118.08901
0,118.2264
0,118.7293
0,119.49131
0,120.75538
0,121.007866
1,121.47652
0,121.7616
0,122.26465
0,124.78264
0,125.78764
0,126.79398
1,126.98048
1,141.89539
0,142.47345
1,142.53017
1,143.14914
0,143.73442
1,144.13258
0,145.2472
1,145.61397
1,146.92998
0,152.03848
0,152.29074
0,153.55493
0,154.8144
0,155.06604
0,156.0735
0,157.83524
1,157.97954
0,158.5888
0,159.85541
1,159.98259
0,160.61787
0,161.87683
0,162.37949
1,163.92702
0,164.32515
0,165.07935
1,165.51254
0,166.58925
1,167.80211
0,168.09868
1,168.23792
0,168.35022
1,168.58757
1,168.84544
1,169.09772
1,169.43372
1,169.84056
1,170.23682
1,170.63565
1,171.03238
1,171.46002
1,171.87868
1,172.28896
1,172.6785
1,173.11015
1,173.4606
1,173.87381
1,174.23026
1,174.63615
1,175.0345
1,175.33328
1,175.63275
1,175.98303
1,176.38316
1,176.77853
0,177.8522
1,177.85284
1,178.15414
0,180.37892
1,181.26329
1,181.66315
0,182.39093
0,182.89384
0,185.92966
0,186.68364
0,187.18723
1,187.62984
1,187.72577
0,187.94746
0,189.20665
0,190.23465
1,190.7646
0,194.781
0,195.5377
0,200.23663
0,213.32776
0,214.08438
0,214.33527
1,214.43958
0,214.58687
0,214.84987
0,215.60706
1,215.79839
1,216.1985
0,216.6197
0,217.38336
1,217.69742
0,218.3904
1,218.49088
0,218.64162
0,218.89314
1,219.68002
0,223.43729
0,223.68842
0,223.94394
0,224.19579
1,224.19965
0,225.95547
1,226.13719
0,227.21613
1,228.64781
0,229.51149
1,229.51497
0,230.51988
0,231.27483
1,231.59782
1,231.95291
0,232.56168
0,235.59766
0,235.84998
0,237.10971
1,237.51262
0,237.61404
0,238.11772
0,238.65343
0,238.90416
1,239.33781
0,239.91008
0,240.16127
0,240.91588
1,241.04749
1,241.61447
0,242.93086
0,243.68393
1,243.7312
0,244.69296
0,245.44722
0,245.6989
1,247.42989
1,249.82529
0,250.95125
0,251.45445
1,251.60999
0,251.71161
1,252.39172
0,252.71858
1,253.44781
0,253.98105
0,255.24057
0,255.49335
1,255.83263
1,256.89673
0,262.8358
0,263.08768
0,263.85324
0,264.1041
1,272.52884
0,273.5429
1,273.65784
0,274.29807
0,274.54895
1,275.4489
0,276.8284
0,278.08768
0,278.33966
0,278.59006
0,279.0953
0,279.34625
1,280.13324
0,280.60202
0,280.85248
0,282.36267
0,283.36996
0,283.87622
1,284.099
0,285.63852
0,285.89127
0,287.40173
0,287.65604
1,288.50235
1,290.9021
0,291.27585
1,291.71698
1,293.0822
1,293.67685
0,294.54822
1,307.37643
1,307.78848
0,308.63763
0,309.13974
1,309.3818
0,309.6425
0,309.89536
0,310.14755
1,310.91577
1,311.45007
0,313.67
0,313.92032
0,314.6771
1,317.87024
1,318.52838
0,318.88483
0,319.3883
0,320.14417
1,320.21542
0,320.6467
0,321.9067
0,322.15897
0,322.41058
0,322.66254
1,323.50015
0,325.98328
0,327.25992
0,327.5109
1,328.1595
1,329.07584
0,329.78586
1,331.0364
0,331.04404
1,331.2673
1,331.7333
0,332.83893
1,333.03015
1,334.79507
0,334.87137
1,335.56726
0,339.4063
0,339.90884
0,341.67004
0,342.67725
0,342.9303
0,343.18137
0,343.93665
0,344.18872
0,344.69083
0,345.1938
0,345.4462
0,345.69843
0,346.20932
0,346.46017
0,346.71143
0,348.72525
1,349.18503
0,350.50235
0,351.51672
0,352.0189
0,352.26984
0,353.0249
1,353.05087
1,353.28412
0,354.53436
0,355.03598
1,355.2898
0,356.0442
0,356.29642
0,356.5473
0,357.30185
0,358.55685
0,358.8079
0,360.3253
0,361.6854
1,361.68622
0,362.43884
0,362.94247
0,363.1946
0,363.6984
0,364.204
1,364.6164
0,364.70688
0,365.71252
0,366.4671
1,367.55048
0,368.98267
0,369.48938
0,369.7426
0,370.2448
0,370.496
1,372.99155
1,384.07028
1,385.12613
0,385.83197
0,386.5879
0,386.839
0,388.86148
0,391.12387
0,391.37454
0,393.63745
0,393.88974
0,394.14093
0,394.64392
0,394.89493
0,395.1455
0,395.64777
1,398.92773
1,399.58405
0,400.1837
0,401.1929
0,401.94724
0,404.217
0,405.22433
0,405.47787
0,405.7288
0,406.23154
1,406.37576
0,406.4824
0,406.9842
0,407.99094
0,408.49548
1,408.62308
0,409.2554
1,409.7348
0,411.5255
1,411.53488
0,413.03436
0,413.7885
0,414.79495
1,417.99298
1,434.07504
0,435.33365
1,435.65176
0,435.83734
0,436.59225
0,436.84418
1,438.1179
0,439.3652
0,440.62314
0,441.8821
0,442.3843
1,443.21335
0,443.64587
0,444.36588
0,444.61673
0,445.62372
0,446.1266
0,446.37845
0,446.63162
1,446.81885
1,448.1354
0,449.65167
0,450.9103
0,451.1616
0,451.41275
0,451.9148
0,454.31158
0,454.56668
1,455.33688
1,456.09402
0,456.58066
1,457.0366
0,457.83945
0,458.34174
1,458.45218
0,458.59402
0,458.84512
0,459.09677
0,461.11118
0,461.86523
1,461.9746
1,462.25397
0,464.1312
0,464.38235
0,465.13644
0,465.38843
0,465.64963
0,466.16724
0,466.4184
0,466.67056
1,466.9478
0,468.434
2,468.80887
1,485.63623
0,486.29956
0,486.80328
0,487.5651
0,487.8226
0,491.59225
0,492.10516
0,492.61826
0,492.87088
0,493.62674
0,494.12894
0,495.13248
0,495.88687
0,496.15897
0,496.66962
1,496.99872
0,497.42285
0,497.67322
1,498.3932
0,498.42752
0,499.43195
0,499.68243
0,500.69022
1,501.40295
1,502.45288
0,504.47723
0,504.72864
1,506.00443
0,511.2876
1,511.65427
1,512.00964
0,512.5483
1,512.73804
0,513.0637
0,513.8187
0,514.32526
0,515.0836
0,515.5873
0,516.09155
0,516.59686
0,517.1012
1,517.12213
1,517.9199
0,519.13055
0,520.3913
0,520.89453
1,532.17566
0,532.53516
1,533.3925
0,534.07336
1,534.28503
0,534.84985
1,535.32935
1,535.98804
0,536.1251
1,537.1505
1,538.6362
1,539.1596
1,539.69025
1,544.5049
0,544.5673
0,544.81934
1,546.81854
1,548.154
0,548.38495
0,549.142
1,549.9855
0,550.67804
1,550.9052
0,551.18097
0,551.684
1,552.4206
1,553.03766
0,553.4473
0,553.70325
0,553.9552
1,554.4852
1,557.4418
0,557.5132
1,559.0162
1,560.2069
1,560.9113
1,561.4826
0,561.82245
0,562.3236
1,562.7425
0,562.82837
1,563.1666
0,563.33344
0,564.09247
0,564.8491
0,565.6192
1,569.94324
0,570.4529
1,570.8039
0,571.2075
0,571.45966
1,571.7666
1,572.38763
0,572.4669
0,572.9703
1,573.3808
0,573.4802
1,573.8702
0,573.9833
1,574.2188
1,574.5684
1,574.92816
1,575.2879
0,575.49774
1,576.42645
0,576.7554
1,576.87885
0,577.5141
1,577.93787
0,579.78723
0,580.28937
