NEWP!Models/BPNew/playeranim.j3o!0!(20.31072, 4.0, -47.205162)
NEWBasketballAgent!Models/BPNew/carlanim.j3o!1!(-9.899204, 4.0, -2.265316)
NEWBasketballAgent!Models/BPNew/bobanim.j3o!2!(-18.384735, 4.0, -49.108326)
NEWCollabAgent!Models/BPNew/alananim.j3o!3!(26.2501, 4.0, 1.8516083)
7515$B(10.334319, 1.2740617, -42.389446)$0P$(12.759357, 4.0188255, -43.85331)$319.95804$23:(0.59540904, 0.062073193, 2.3723961E-8, 0.8010213);24:(-0.13292406, 0.05883971, -1.857189E-7, 0.98937815);13:(0.6214904, -0.043407124, -1.6589915E-8, 0.78221834);14:(-0.1804177, 0.01819035, 2.122817E-7, 0.98342186);10:(-0.07696662, 0.03670657, -4.266549E-9, 0.99635774);$5$0.088$0.148$1A$(9.097761, 3.9023829, -7.646897)$178.70714$23$23$0.356$0.356$2A$(5.6068482, 3.9335194, -42.78724)$67.97632$23$23$1.788$1.798$3A$(23.532274, 3.8641324, -7.540946)$196.80302$2$2$0.471$0.471$
7522$B(10.343479, 1.2740617, -42.39853)$0P$(12.759357, 4.0188255, -43.85331)$319.95804$23:(0.59540904, 0.062073193, 2.3723961E-8, 0.8010213);24:(-0.13292406, 0.05883971, -1.857189E-7, 0.98937815);13:(0.6214904, -0.043407124, -1.6589915E-8, 0.78221834);14:(-0.1804177, 0.01819035, 2.122817E-7, 0.98342186);10:(-0.07696662, 0.03670657, -4.266549E-9, 0.99635774);$5$0.099$0.159$1A$(9.097761, 3.9023829, -7.646897)$178.70714$23$23$0.367$0.367$2A$(5.6068482, 3.9335194, -42.78724)$67.97632$23$23$1.799$1.809$3A$(23.532274, 3.8641324, -7.540946)$196.80302$2$2$0.482$0.482$
7528$B(10.3512745, 1.5899265, -42.40624)$0P$(12.759357, 4.018733, -43.85334)$319.95804$23:(0.59540904, 0.062073193, 2.3723961E-8, 0.8010213);24:(-0.13292406, 0.05883971, -1.857189E-7, 0.98937815);13:(0.6214904, -0.043407124, -1.6589915E-8, 0.78221834);14:(-0.1804177, 0.01819035, 2.122817E-7, 0.98342186);10:(-0.07696662, 0.03670657, -4.266549E-9, 0.99635774);$5$0.105$0.165$1A$(9.091672, 3.9127414, -7.687022)$179.35336$23$23$0.373$0.373$2A$(5.649297, 3.9307945, -42.76082)$67.97632$23$23$1.805$1.815$3A$(23.51511, 3.8680103, -7.600092)$196.80302$2$2$0.488$0.488$
7534$B(10.356488, 1.5899265, -42.411423)$0P$(12.759357, 4.018733, -43.85334)$319.07202$23:(0.57367516, -0.067957394, -2.5972865E-8, 0.81625897);24:(-0.32858625, 0.032862388, -4.134009E-7, 0.9439021);13:(0.5712539, 0.07059425, 2.6980652E-8, 0.81773186);14:(-0.34696433, 0.060749307, 3.9778507E-7, 0.9359088);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.112$0.172$1A$(9.091672, 3.9127414, -7.687022)$179.35336$23$23$0.380$0.380$2A$(5.649297, 3.9307945, -42.76082)$67.97632$23$23$1.812$1.822$3A$(23.51511, 3.8680103, -7.600092)$196.80302$2$2$0.495$0.495$
7539$B(10.266726, 1.5899265, -42.486355)$0P$(12.759357, 4.018733, -43.85334)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.117$0.177$1A$(9.091672, 3.9127414, -7.687022)$179.35336$23$23$0.385$0.385$2A$(5.649297, 3.9307945, -42.76082)$67.97632$23$23$1.817$1.827$3A$(23.51511, 3.8680103, -7.600092)$196.80302$2$2$0.500$0.500$
7546$B(10.293014, 1.9030662, -42.46317)$0P$(12.759359, 4.018733, -43.85337)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.123$0.182$1A$(9.0838995, 3.9100165, -7.7364144)$179.35336$23$23$0.390$0.390$2A$(5.688843, 3.9328017, -42.736202)$67.97632$23$23$1.822$1.832$3A$(23.497353, 3.8691356, -7.661489)$196.80302$2$2$0.505$0.505$
7553$B(10.296064, 1.9030662, -42.466213)$0P$(12.759359, 4.018733, -43.85337)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.130$0.190$1A$(9.0838995, 3.9100165, -7.7364144)$179.35336$23$23$0.398$0.398$2A$(5.688843, 3.9328017, -42.736202)$67.97632$23$23$1.830$1.840$3A$(23.497353, 3.8691356, -7.661489)$196.80302$2$2$0.513$0.513$
7560$B(10.29841, 2.213481, -42.468533)$0P$(12.75937, 4.0183153, -43.853397)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.137$0.197$1A$(9.07718, 3.9188457, -7.777555)$180.05455$23$23$0.405$0.405$2A$(5.731292, 3.9300768, -42.70978)$67.97632$23$23$1.837$1.847$3A$(23.479544, 3.870016, -7.7230554)$196.80302$2$2$0.520$0.520$
7566$B(10.299247, 2.213481, -42.469376)$0P$(12.75937, 4.0183153, -43.853397)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.144$0.004$1A$(9.07718, 3.9188457, -7.777555)$180.05455$23$23$0.412$0.412$2A$(5.731292, 3.9300768, -42.70978)$67.97632$23$23$1.844$1.854$3A$(23.479544, 3.870016, -7.7230554)$196.80302$2$2$0.527$0.527$
7575$B(10.299247, 2.213481, -42.469376)$0P$(12.75937, 4.0183153, -43.853397)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.150$0.010$1A$(9.07718, 3.9188457, -7.777555)$180.05455$23$23$0.418$0.418$2A$(5.731292, 3.9300768, -42.70978)$67.97632$23$23$1.850$1.860$3A$(23.479544, 3.870016, -7.7230554)$196.80302$2$2$0.533$0.533$
7585$B(10.299247, 2.5211706, -42.469376)$0P$(12.759374, 4.0188274, -43.853416)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.159$0.019$1A$(9.068851, 3.9161208, -7.8268566)$180.05455$23$23$0.426$0.426$2A$(5.770754, 3.9322212, -42.68522)$67.97632$23$23$1.858$1.868$3A$(23.461695, 3.870697, -7.7847605)$196.80302$2$2$0.542$0.542$
7592$B(10.299251, 2.8261354, -42.469395)$0P$(12.759373, 4.0187325, -43.85349)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.169$0.029$1A$(9.060253, 3.913396, -7.8761115)$180.77414$23$23$0.437$0.437$2A$(5.8104653, 3.9339552, -42.6605)$67.97632$23$23$1.869$1.879$3A$(23.443804, 3.871196, -7.8465924)$196.80302$2$2$0.552$0.552$
7598$B(10.29925, 2.8261354, -42.469467)$0P$(12.759373, 4.0187325, -43.85349)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.176$0.036$1A$(9.060253, 3.913396, -7.8761115)$180.77414$23$23$0.444$0.444$2A$(5.8104653, 3.9339552, -42.6605)$67.97632$23$23$1.876$1.886$3A$(23.443804, 3.871196, -7.8465924)$196.80302$2$2$0.559$0.559$
7602$B(10.29925, 2.8261354, -42.469467)$0P$(12.759373, 4.0187325, -43.85349)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.181$0.041$1A$(9.060253, 3.913396, -7.8761115)$180.77414$23$23$0.449$0.449$2A$(5.8104653, 3.9339552, -42.6605)$67.97632$23$23$1.881$1.891$3A$(23.443804, 3.871196, -7.8465924)$196.80302$2$2$0.564$0.564$
7609$B(10.29925, 3.128375, -42.469467)$0P$(12.759373, 4.018826, -43.853516)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.186$0.046$1A$(9.052769, 3.9215438, -7.9176183)$180.77414$23$23$0.454$0.454$2A$(5.8529153, 3.9312303, -42.63408)$67.97632$23$23$1.886$1.896$3A$(23.425898, 3.8716059, -7.908485)$196.80302$2$2$0.569$0.569$
7615$B(10.29925, 3.128375, -42.469494)$0P$(12.759373, 4.018826, -43.853516)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.192$0.052$1A$(9.052769, 3.9215438, -7.9176183)$180.77414$23$23$0.460$0.460$2A$(5.8529153, 3.9312303, -42.63408)$67.97632$23$23$1.892$1.902$3A$(23.425898, 3.8716059, -7.908485)$196.80302$2$2$0.575$0.575$
7622$B(10.29925, 3.128375, -42.469494)$0P$(12.759373, 4.018826, -43.853516)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.199$0.059$1A$(9.052769, 3.9215438, -7.9176183)$180.77414$23$23$0.466$0.466$2A$(5.8529153, 3.9312303, -42.63408)$67.97632$23$23$1.899$1.908$3A$(23.425898, 3.8716059, -7.908485)$196.80302$2$2$0.582$0.582$
7628$B(10.29925, 3.4278898, -42.469494)$0P$(12.759373, 4.018343, -43.85355)$319.07202$23:(0.57113445, -0.061056886, -2.3335534E-8, 0.8185826);24:(-0.32909268, 0.03391037, -4.1444284E-7, 0.9436886);13:(0.5756681, 0.07552801, 2.8866301E-8, 0.8141878);14:(-0.34771758, 0.06128515, 3.9848473E-7, 0.93559426);10:(-0.07493598, 0.039684463, -4.6126805E-9, 0.9963984);$5$0.005$0.065$1A$(9.043645, 3.918819, -7.9667788)$181.3841$23$23$0.473$0.473$2A$(5.892515, 3.9331489, -42.609432)$67.97632$23$23$1.905$1.915$3A$(23.407969, 3.8719134, -7.9704485)$196.80302$2$2$0.588$0.588$
7633$B(10.29925, 3.4278898, -42.46953)$0P$(12.759373, 4.018343, -43.85355)$325.33102$23:(0.42180175, -0.20088266, -7.677602E-8, 0.8841547);24:(-0.39943334, 0.0033470741, -4.876809E-7, 0.9167561);13:(0.48308522, 0.15919988, 6.084513E-8, 0.86097854);14:(-0.38600174, -4.102763E-4, 4.7013557E-7, 0.922498);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.011$0.071$1A$(9.043645, 3.918819, -7.9667788)$181.3841$23$23$0.479$0.479$2A$(5.892515, 3.9331489, -42.609432)$67.97632$23$23$1.911$1.921$3A$(23.407969, 3.8719134, -7.9704485)$196.80302$2$2$0.594$0.594$
7639$B(10.468528, 3.4278898, -42.47352)$0P$(12.759373, 4.018343, -43.85355)$325.33102$23:(0.4373018, -0.24144451, -9.227849E-8, 0.86629766);24:(-0.3990928, 0.0054095355, -4.881033E-7, 0.9168946);13:(0.46648753, 0.112614825, 4.304064E-8, 0.87732965);14:(-0.3860074, 2.3375048E-4, 4.6988112E-7, 0.92249566);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.017$0.076$1A$(9.043645, 3.918819, -7.9667788)$181.3841$23$23$0.484$0.484$2A$(5.892515, 3.9331489, -42.609432)$67.97632$23$23$1.916$1.926$3A$(23.407969, 3.8719134, -7.9704485)$196.80302$2$2$0.599$0.599$
7649$B(10.284613, 3.7246795, -42.65226)$0P$(12.759378, 4.018734, -43.85357)$325.33102$23:(0.4373018, -0.24144451, -9.227849E-8, 0.86629766);24:(-0.3990928, 0.0054095355, -4.881033E-7, 0.9168946);13:(0.46648753, 0.112614825, 4.304064E-8, 0.87732965);14:(-0.3860074, 2.3375048E-4, 4.6988112E-7, 0.92249566);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.023$0.082$1A$(9.035582, 3.9258795, -8.008974)$181.3841$23$23$0.490$0.490$2A$(5.9349656, 3.930424, -42.58301)$67.97632$23$23$1.922$1.932$3A$(23.390017, 3.872131, -8.032474)$196.80302$2$2$0.606$0.606$
7655$B(10.284618, 3.7246795, -42.65228)$0P$(12.759378, 4.018734, -43.85357)$325.33102$23:(0.4373018, -0.24144451, -9.227849E-8, 0.86629766);24:(-0.3990928, 0.0054095355, -4.881033E-7, 0.9168946);13:(0.46648753, 0.112614825, 4.304064E-8, 0.87732965);14:(-0.3860074, 2.3375048E-4, 4.6988112E-7, 0.92249566);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.032$0.092$1A$(9.035582, 3.9258795, -8.008974)$181.3841$23$23$0.500$0.500$2A$(5.9349656, 3.930424, -42.58301)$67.97632$23$23$1.932$1.942$3A$(23.390017, 3.872131, -8.032474)$196.80302$2$2$0.615$0.615$
7661$B(10.284618, 4.0187445, -42.65228)$0P$(12.759378, 4.0190825, -43.85362)$325.33102$23:(0.4373018, -0.24144451, -9.227849E-8, 0.86629766);24:(-0.3990928, 0.0054095355, -4.881033E-7, 0.9168946);13:(0.46648753, 0.112614825, 4.304064E-8, 0.87732965);14:(-0.3860074, 2.3375048E-4, 4.6988112E-7, 0.92249566);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.038$0.098$1A$(9.025954, 3.9231546, -8.058039)$181.9851$23$23$0.506$0.506$2A$(5.9744744, 3.9324937, -42.558422)$67.97632$23$23$1.938$1.948$3A$(23.372044, 3.8722703, -8.094553)$196.80302$2$2$0.621$0.621$
7666$B(10.284618, 4.0187445, -42.65233)$0P$(12.759378, 4.0190825, -43.85362)$325.33102$23:(0.4373018, -0.24144451, -9.227849E-8, 0.86629766);24:(-0.3990928, 0.0054095355, -4.881033E-7, 0.9168946);13:(0.46648753, 0.112614825, 4.304064E-8, 0.87732965);14:(-0.3860074, 2.3375048E-4, 4.6988112E-7, 0.92249566);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.044$0.104$1A$(9.025954, 3.9231546, -8.058039)$181.9851$23$23$0.512$0.512$2A$(5.9744744, 3.9324937, -42.558422)$67.97632$23$23$1.944$1.954$3A$(23.372044, 3.8722703, -8.094553)$196.80302$2$2$0.627$0.627$
7671$B(10.284618, 4.0187445, -42.65233)$0P$(12.759378, 4.0190825, -43.85362)$325.33102$23:(0.4373018, -0.24144451, -9.227849E-8, 0.86629766);24:(-0.3990928, 0.0054095355, -4.881033E-7, 0.9168946);13:(0.46648753, 0.112614825, 4.304064E-8, 0.87732965);14:(-0.3860074, 2.3375048E-4, 4.6988112E-7, 0.92249566);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.049$0.109$1A$(9.025954, 3.9231546, -8.058039)$181.9851$23$23$0.517$0.517$2A$(5.9744744, 3.9324937, -42.558422)$67.97632$23$23$1.949$1.959$3A$(23.372044, 3.8722703, -8.094553)$196.80302$2$2$0.632$0.632$
7679$B(10.284618, 4.3100843, -42.65233)$0P$(12.759378, 4.018732, -43.85366)$325.33102$23:(0.4373018, -0.24144451, -9.227849E-8, 0.86629766);24:(-0.3990928, 0.0054095355, -4.881033E-7, 0.9168946);13:(0.46648753, 0.112614825, 4.304064E-8, 0.87732965);14:(-0.3860074, 2.3375048E-4, 4.6988112E-7, 0.92249566);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.054$0.114$1A$(9.017342, 3.9293435, -8.100765)$181.9851$23$23$0.522$0.522$2A$(6.0169253, 3.9297688, -42.532005)$67.97632$23$23$1.954$1.964$3A$(23.354065, 3.872394, -8.156642)$196.80302$2$2$0.637$0.637$
7685$B(10.284618, 4.3100843, -42.65237)$0P$(12.759378, 4.018732, -43.85366)$325.33102$23:(0.4373018, -0.24144451, -9.227849E-8, 0.86629766);24:(-0.3990928, 0.0054095355, -4.881033E-7, 0.9168946);13:(0.46648753, 0.112614825, 4.304064E-8, 0.87732965);14:(-0.3860074, 2.3375048E-4, 4.6988112E-7, 0.92249566);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.062$0.122$1A$(9.017342, 3.9293435, -8.100765)$181.9851$23$23$0.530$0.530$2A$(6.0169253, 3.9297688, -42.532005)$67.97632$23$23$1.962$1.972$3A$(23.354065, 3.872394, -8.156642)$196.80302$2$2$0.645$0.645$
7692$B(10.284618, 4.598699, -42.65237)$0P$(12.759378, 4.0183687, -43.85369)$325.33102$23:(0.4373018, -0.24144451, -9.227849E-8, 0.86629766);24:(-0.3990928, 0.0054095355, -4.881033E-7, 0.9168946);13:(0.46648753, 0.112614825, 4.304064E-8, 0.87732965);14:(-0.3860074, 2.3375048E-4, 4.6988112E-7, 0.92249566);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.069$0.128$1A$(9.007232, 3.9266186, -8.149733)$181.9851$23$23$0.536$0.536$2A$(6.0563583, 3.9319637, -42.507465)$67.97632$23$23$1.968$1.978$3A$(23.336092, 3.8725264, -8.218723)$196.80302$2$2$0.651$0.651$
7697$B(10.284618, 4.598699, -42.6524)$0P$(12.759378, 4.0183687, -43.85369)$325.33102$23:(0.4373018, -0.24144451, -9.227849E-8, 0.86629766);24:(-0.3990928, 0.0054095355, -4.881033E-7, 0.9168946);13:(0.46648753, 0.112614825, 4.304064E-8, 0.87732965);14:(-0.3860074, 2.3375048E-4, 4.6988112E-7, 0.92249566);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.075$0.135$1A$(9.007232, 3.9266186, -8.149733)$181.9851$23$23$0.543$0.543$2A$(6.0563583, 3.9319637, -42.507465)$67.97632$23$23$1.975$1.985$3A$(23.336092, 3.8725264, -8.218723)$196.80302$2$2$0.658$0.658$
7703$B(10.284618, 4.598699, -42.6524)$0P$(12.759378, 4.0183687, -43.85369)$325.33102$23:(0.4373018, -0.24144451, -9.227849E-8, 0.86629766);24:(-0.3990928, 0.0054095355, -4.881033E-7, 0.9168946);13:(0.46648753, 0.112614825, 4.304064E-8, 0.87732965);14:(-0.3860074, 2.3375048E-4, 4.6988112E-7, 0.92249566);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.081$0.141$1A$(9.007232, 3.9266186, -8.149733)$181.9851$23$23$0.549$0.549$2A$(6.0563583, 3.9319637, -42.507465)$67.97632$23$23$1.981$1.990$3A$(23.336092, 3.8725264, -8.218723)$196.80302$2$2$0.664$0.664$
7713$B(10.721962, 4.6911125, -42.550865)$0P$(12.759382, 4.0187616, -43.85371)$325.33102$23:(0.4373018, -0.24144451, -9.227849E-8, 0.86629766);24:(-0.3990928, 0.0054095355, -4.881033E-7, 0.9168946);13:(0.46648753, 0.112614825, 4.304064E-8, 0.87732965);14:(-0.3860074, 2.3375048E-4, 4.6988112E-7, 0.92249566);10:(-0.07556333, 0.04286194, -4.9820112E-9, 0.9962194);$5$0.087$0.147$1A$(8.998103, 3.93211, -8.192865)$182.96979$23$23$0.555$0.555$2A$(6.0960474, 3.9337378, -42.482765)$67.97632$23$23$1.987$1.996$3A$(23.318106, 3.8726308, -8.280822)$196.80302$2$2$0.670$0.670$
7761$B(10.721962, 4.6911125, -42.550865)$0P$(12.759382, 4.0187616, -43.85371)$316.93802$23:(0.46479622, -0.19368567, -7.402538E-8, 0.8639736);24:(-0.6338497, -0.18827985, -6.953195E-7, 0.7501902);13:(0.28540054, 0.19942501, 7.62189E-8, 0.9374306);14:(-0.39990178, 0.02087131, 4.784223E-7, 0.9163203);10:(-0.061740596, 0.047790125, -5.5548335E-9, 0.99694747);$5$0.097$0.157$1A$(8.998103, 3.93211, -8.192865)$182.96979$23$23$0.564$0.564$2A$(6.0960474, 3.9337378, -42.482765)$68.68058$23$23$1.996$2.006$3A$(23.318106, 3.8726308, -8.280822)$196.80302$2$2$0.680$0.680$
7793$B(10.532351, 4.771721, -42.276714)$0P$(12.759403, 4.0187325, -43.853764)$316.93802$23:(0.4478475, -0.1373334, -5.2487913E-8, 0.8835);24:(-0.60401803, -0.23774125, -6.3892486E-7, 0.7606848);13:(0.3116728, 0.23108806, 8.832031E-8, 0.92166066);14:(-0.4020337, 0.017683707, 4.823117E-7, 0.9154541);10:(-0.061740596, 0.047790125, -5.5548335E-9, 0.99694747);$5$0.104$0.164$1A$(8.987532, 3.9293852, -8.241735)$182.96979$23$23$0.571$0.571$2A$(6.138499, 3.9310129, -42.45635)$63.68058$23$23$2.003$2.013$3A$(23.300125, 3.8727424, -8.342915)$196.80302$2$2$0.007$0.007$
7820$B(9.963516, 4.9971957, -41.45426)$0P$(12.75943, 4.018397, -43.853867)$316.93802$23:(0.4478475, -0.1373334, -5.2487913E-8, 0.8835);24:(-0.60401803, -0.23774125, -6.3892486E-7, 0.7606848);13:(0.3116728, 0.23108806, 8.832031E-8, 0.92166066);14:(-0.4020337, 0.017683707, 4.823117E-7, 0.9154541);10:(-0.061740596, 0.047790125, -5.5548335E-9, 0.99694747);$5$0.159$0.019$1A$(8.960655, 3.936584, -8.366018)$182.96979$23$23$0.627$0.627$2A$(6.2534466, 3.9339437, -42.38356)$63.68058$23$23$2.059$2.069$3A$(23.249184, 3.8729022, -8.518058)$196.80302$2$2$0.062$0.062$
7837$B(9.584293, 5.1338873, -40.90596)$0P$(12.75946, 4.0187325, -43.85394)$314.41803$23:(0.21049649, -0.19639982, -7.506271E-8, 0.95766294);24:(-0.34199598, -0.18015146, -3.432774E-7, 0.9222712);13:(0.18610805, 0.21674685, 8.28392E-8, 0.95832384);14:(-0.35754097, 0.06944911, 4.0713175E-7, 0.9313116);10:(-0.053991124, 0.042773563, -4.9717395E-9, 0.9976249);$5$0.191$0.051$1A$(8.944786, 3.9412236, -8.439398)$182.96979$23$23$0.659$0.659$2A$(6.3399034, 3.9331226, -42.344955)$63.68058$23$23$2.091$2.101$3A$(23.217749, 3.872997, -8.625457)$196.80302$2$2$0.094$0.094$
7851$B(9.394682, 5.198146, -40.63181)$0P$(12.75947, 4.0187607, -43.853966)$314.41803$23:(0.20873296, -0.18303367, -6.9954254E-8, 0.96069205);24:(-0.33556396, -0.17844298, -3.361396E-7, 0.9249621);13:(0.19762443, 0.22742675, 8.692098E-8, 0.95353115);14:(-0.35943076, 0.07020713, 4.0912497E-7, 0.930527);10:(-0.053991124, 0.042773563, -4.9717395E-9, 0.9976249);$5$0.014$0.074$1A$(8.9368515, 3.939456, -8.476088)$182.96979$23$23$0.682$0.682$2A$(6.385609, 3.9303977, -42.324684)$63.68058$23$23$2.114$2.124$3A$(23.202776, 3.8730168, -8.676363)$196.80302$2$2$0.117$0.117$
7863$B(9.2050705, 5.2596793, -40.35766)$0P$(12.75947, 4.018826, -43.853996)$314.41803$23:(0.20873296, -0.18303367, -6.9954254E-8, 0.96069205);24:(-0.33556396, -0.17844298, -3.361396E-7, 0.9249621);13:(0.19762443, 0.22742675, 8.692098E-8, 0.95353115);14:(-0.35943076, 0.07020713, 4.0912497E-7, 0.930527);10:(-0.053991124, 0.042773563, -4.9717395E-9, 0.9976249);$5$0.032$0.092$1A$(8.930074, 3.9425645, -8.507427)$182.96979$4$4$0.000$0.000$2A$(6.4261703, 3.9324608, -42.301865)$63.68058$23$23$2.132$2.142$3A$(23.188322, 3.8731005, -8.725347)$196.80302$2$2$0.135$0.135$
7876$B(9.015459, 5.3184876, -40.083508)$0P$(12.759468, 4.0183706, -43.854027)$314.41803$23:(0.20873296, -0.18303367, -6.9954254E-8, 0.96069205);24:(-0.33556396, -0.17844298, -3.361396E-7, 0.9249621);13:(0.19762443, 0.22742675, 8.692098E-8, 0.95353115);14:(-0.35943076, 0.07020713, 4.0912497E-7, 0.930527);10:(-0.053991124, 0.042773563, -4.9717395E-9, 0.9976249);$5$0.044$0.104$1A$(8.923296, 3.942948, -8.538767)$182.96979$4$4$0.048$0.024$2A$(6.4645023, 3.934173, -42.275043)$62.554356$23$23$2.144$2.154$3A$(23.174389, 3.8732271, -8.77242)$196.80302$2$2$0.147$0.147$
7891$B(8.825848, 5.374571, -39.809357)$0P$(12.759468, 4.018734, -43.854046)$314.41803$23:(0.20873296, -0.18303367, -6.9954254E-8, 0.96069205);24:(-0.33556396, -0.17844298, -3.361396E-7, 0.9249621);13:(0.19762443, 0.22742675, 8.692098E-8, 0.95353115);14:(-0.35943076, 0.07020713, 4.0912497E-7, 0.930527);10:(-0.053991124, 0.042773563, -4.9717395E-9, 0.9976249);$5$0.055$0.115$1A$(8.916518, 3.9406066, -8.5701065)$182.96979$4$4$0.093$0.047$2A$(6.5024285, 3.9314482, -42.242462)$61.296116$23$23$2.155$2.165$3A$(23.160944, 3.8732917, -8.817656)$196.80302$2$2$0.158$0.158$
